time_period,time_identifier,geographic_level,country_code,country_name,version,characteristic_group,characteristic,school_type,gender,no_schools,t_rwm_eligible_pupils,t_rwm_met_expected_standard,t_rwm_met_higher_standard,t_read_eligible_pupils,t_read_met_expected_standard,t_read_met_higher_standard,t_read_not_achieved_expected_standard,t_read_working_below_assessment,t_read_absent,t_read_unable_to_access_or_just_arrived,t_read_unable_to_access,t_read_avg_scaled_score_eligible_pupils,t_read_sum_scaled_scores,t_gps_eligible_pupils,t_gps_met_expected_standard,t_gps_met_higher_standard,t_gps_not_achieved_expected_standard,t_gps_working_below_assessment,t_gps_absent,t_gps_unable_to_access_or_just_arrived,t_gps_unable_to_access,t_gps_avg_scaled_score_eligible_pupils,t_gps_sum_scaled_scores,t_mat_eligible_pupils,t_mat_met_expected_standard,t_mat_met_higher_standard,t_mat_not_achieved_expected_standard,t_mat_working_below_assessment,t_mat_absent,t_mat_unable_to_access_or_just_arrived,t_mat_unable_to_access,t_mat_avg_scaled_score_eligible_pupils,t_mat_sum_scaled_scores,t_writta_eligible_pupils,t_writta_met_expected_standard,t_writta_met_higher_standard,t_writta_working_towards_expected_standard,t_writta_pre_key_stage_standard_6,t_writta_pre_key_stage_standard_5,t_writta_pre_key_stage_standard_4,t_writta_pre_key_stage_standard_3,t_writta_pre_key_stage_standard_2,t_writta_pre_key_stage_standard_1,t_writta_growing_development_of_expected_standard,t_writta_early_development_of_expected_standard,t_writta_foundations_of_expected_standard,t_writta_engagement_model_or_below_pre_key_stage_standards,t_writta_below_interim_pre_key_stage_standards,t_writta_absent,t_writta_disapplied,t_scita_eligible_pupils,t_scita_met_expected_standard,t_scita_not_met_expected_standard,t_scita_absent,t_scita_disapplied,pt_rwm_met_expected_standard,pt_rwm_met_higher_standard,pt_read_met_expected_standard,pt_read_met_higher_standard,pt_read_not_achieved_expected_standard,pt_read_working_below_assessment,pt_read_absent,pt_read_unable_to_access_or_just_arrived,pt_read_unable_to_access,avg_read_scaled_score,pt_gps_met_expected_standard,pt_gps_met_higher_standard,pt_gps_not_achieved_expected_standard,pt_gps_working_below_assessment,pt_gps_absent,pt_gps_unable_to_access_or_just_arrived,pt_gps_unable_to_access,avg_gps_scaled_score,pt_mat_met_expected_standard,pt_mat_met_higher_standard,pt_mat_not_achieved_expected_standard,pt_mat_working_below_assessment,pt_mat_absent,pt_mat_unable_to_access_or_just_arrived,pt_mat_unable_to_access,avg_mat_scaled_score,pt_writta_met_expected_standard,pt_writta_met_higher_standard,pt_writta_working_towards_expected_standard,pt_writta_pre_key_stage_standard_6,pt_writta_pre_key_stage_standard_5,pt_writta_pre_key_stage_standard_4,pt_writta_pre_key_stage_standard_3,pt_writta_pre_key_stage_standard_2,pt_writta_pre_key_stage_standard_1,pt_writta_growing_development_of_expected_standard,pt_writta_early_development_of_expected_standard,pt_writta_foundations_of_expected_standard,pt_writta_engagement_model_or_below_pre_key_stage_standards,pt_writta_below_interim_pre_key_stage_standards,pt_writta_absent,pt_writta_disapplied,pt_scita_met_expected_standard,pt_scita_not_met_expected_standard,pt_scita_absent,pt_scita_disapplied
201516,Academic year,National,E92000001,England,Final,Free school meal status,Not known to be FSM eligible,State-funded schools,Total,15596,494641,280432,30137,495051,341410,101781,139605,12868,721,z,299,478967,49424004,495042,373212,120954,108258,12319,768,z,288,481432,50312977,495043,360333,90202,121571,11810,884,z,298,481815,49889639,494645,379238,79900,87977,z,z,z,z,z,z,15232,4942,2727,z,3031,428,1070,494643,413001,80030,473,1139,57,6,69,21,28,3,0,z,0,103,75,24,22,2,0,z,0,105,73,18,25,2,0,z,0,104,77,16,18,z,z,z,z,z,z,3,1,1,z,1,0,0,83,16,0,0
201516,Academic year,National,E92000001,England,Final,Month of birth,April,State-funded schools,Boys,10897,24064,11407,895,24100,14494,3406,8423,1101,59,z,18,22748,2307049,24099,15924,4012,7046,1045,64,z,16,22967,2357972,24099,16467,4011,6578,962,74,z,15,23035,2372196,24064,15905,2283,5874,z,z,z,z,z,z,1210,454,266,z,261,34,60,24064,18678,5276,37,73,47,4,60,14,35,5,0,z,0,101,66,17,29,4,0,z,0,103,68,17,27,4,0,z,0,103,66,9,24,z,z,z,z,z,z,5,2,1,z,1,0,0,78,22,0,0
201516,Academic year,National,E92000001,England,Final,Month of birth,April,State-funded schools,Girls,10601,22978,12819,1240,22999,15811,4614,6575,546,45,z,14,22277,2296780,22999,17627,5832,4768,527,50,z,14,22394,2345363,22999,15760,3186,6611,543,60,z,17,22361,2293202,22978,18304,3997,3636,z,z,z,z,z,z,573,175,111,z,123,20,36,22977,18899,4016,22,40,56,5,69,20,29,2,0,z,0,103,77,25,21,2,0,z,0,105,69,14,29,2,0,z,0,103,80,17,16,z,z,z,z,z,z,2,1,0,z,1,0,0,82,17,0,0
201516,Academic year,National,E92000001,England,Final,Month of birth,April,State-funded schools,Total,13446,47042,24226,2135,47099,30305,8020,14998,1647,104,z,32,45025,4603829,47098,33551,9844,11814,1572,114,z,30,45361,4703335,47098,32227,7197,13189,1505,134,z,32,45396,4665398,47042,34209,6280,9510,z,z,z,z,z,z,1783,629,377,z,384,54,96,47041,37577,9292,59,113,51,5,64,17,32,3,0,z,0,102,71,21,25,3,0,z,0,104,68,15,28,3,0,z,0,103,73,13,20,z,z,z,z,z,z,4,1,1,z,1,0,0,80,20,0,0
201516,Academic year,National,E92000001,England,Final,Month of birth,August,State-funded schools,Boys,11293,26445,11253,673,26479,14936,3041,10049,1400,55,z,30,24764,2491583,26479,16546,3790,8516,1320,50,z,34,25057,2555605,26478,17144,3646,8001,1237,54,z,33,25133,2569281,26446,16198,1859,7349,z,z,z,z,z,z,1565,593,321,z,304,32,84,26446,19524,6792,36,94,43,3,56,11,38,5,0,z,0,101,62,14,32,5,0,z,0,102,65,14,30,5,0,z,0,102,61,7,28,z,z,z,z,z,z,6,2,1,z,1,0,0,74,26,0,0
201516,Academic year,National,E92000001,England,Final,Month of birth,August,State-funded schools,Girls,10960,25472,12856,991,25502,16451,4227,8312,677,39,z,13,24643,2515405,25502,18744,5524,6039,658,37,z,11,24780,2576016,25502,16450,2771,8327,659,43,z,12,24770,2520976,25472,19210,3520,4812,z,z,z,z,z,z,819,281,131,z,130,32,57,25472,20013,5364,32,63,50,4,65,17,33,3,0,z,0,102,74,22,24,3,0,z,0,104,65,11,33,3,0,z,0,102,75,14,19,z,z,z,z,z,z,3,1,1,z,1,0,0,79,21,0,0
201516,Academic year,National,E92000001,England,Final,Month of birth,August,State-funded schools,Total,13624,51917,24109,1664,51981,31387,7268,18361,2077,94,z,43,49407,5006988,51981,35290,9314,14555,1978,87,z,45,49837,5131621,51980,33594,6417,16328,1896,97,z,45,49903,5090257,51918,35408,5379,12161,z,z,z,z,z,z,2384,874,452,z,434,64,141,51918,39537,12156,68,157,46,3,60,14,35,4,0,z,0,101,68,18,28,4,0,z,0,103,65,12,31,4,0,z,0,102,68,10,23,z,z,z,z,z,z,5,2,1,z,1,0,0,76,23,0,0
201516,Academic year,National,E92000001,England,Final,Month of birth,December,State-funded schools,Boys,11118,24891,13206,1402,24918,16131,4399,7797,901,60,z,19,23771,2433203,24917,17516,5109,6452,865,55,z,17,23966,2480919,24918,18010,5090,6008,792,76,z,21,24016,2491644,24891,17660,3159,5274,z,z,z,z,z,z,1054,350,221,z,234,40,58,24887,20156,4633,42,56,53,6,65,18,31,4,0,z,0,102,70,21,26,3,0,z,0,104,72,20,24,3,0,z,0,104,71,13,21,z,z,z,z,z,z,4,1,1,z,1,0,0,81,19,0,0
201516,Academic year,National,E92000001,England,Final,Month of birth,December,State-funded schools,Girls,10630,23603,14221,1663,23619,17047,5585,6019,493,41,z,8,22977,2388141,23620,18800,6900,4285,478,39,z,7,23083,2434251,23620,16928,3881,6120,506,45,z,9,23044,2378187,23604,19550,4994,3060,z,z,z,z,z,z,538,172,82,z,150,22,30,23603,20069,3476,23,35,60,7,72,24,25,2,0,z,0,104,80,29,18,2,0,z,0,105,72,16,26,2,0,z,0,103,83,21,13,z,z,z,z,z,z,2,1,0,z,1,0,0,85,15,0,0
201516,Academic year,National,E92000001,England,Final,Month of birth,December,State-funded schools,Total,13427,48494,27427,3065,48537,33178,9984,13816,1394,101,z,27,46748,4821344,48537,36316,12009,10737,1343,94,z,24,47049,4915170,48538,34938,8971,12128,1298,121,z,30,47060,4869831,48495,37210,8153,8334,z,z,z,z,z,z,1592,522,303,z,384,62,88,48490,40225,8109,65,91,57,6,68,21,28,3,0,z,0,103,75,25,22,3,0,z,0,104,72,18,25,3,0,z,0,103,77,17,17,z,z,z,z,z,z,3,1,1,z,1,0,0,83,17,0,0
201516,Academic year,National,E92000001,England,Final,Month of birth,February,State-funded schools,Boys,10529,22221,11149,1039,22247,13899,3647,7410,865,46,z,22,21150,2155296,22244,15053,4055,6279,841,45,z,19,21328,2197073,22246,15607,4066,5753,814,46,z,19,21354,2205482,22221,15140,2393,5171,z,z,z,z,z,z,1042,368,206,z,220,29,45,22222,17643,4494,32,53,50,5,62,16,33,4,0,z,0,102,68,18,28,4,0,z,0,103,70,18,26,4,0,z,0,103,68,11,23,z,z,z,z,z,z,5,2,1,z,1,0,0,79,20,0,0
201516,Academic year,National,E92000001,England,Final,Month of birth,February,State-funded schools,Girls,10281,21496,12489,1379,21509,15182,4702,5776,502,31,z,10,20877,2160096,21509,16772,5704,4199,485,34,z,10,20971,2202401,21508,15104,3250,5861,496,32,z,8,20962,2155930,21497,17388,4105,3132,z,z,z,z,z,z,535,167,89,z,114,21,51,21496,17883,3542,21,50,58,6,71,22,27,2,0,z,0,103,78,27,20,2,0,z,0,105,70,15,27,2,0,z,0,103,81,19,15,z,z,z,z,z,z,2,1,0,z,1,0,0,83,16,0,0
201516,Academic year,National,E92000001,England,Final,Month of birth,February,State-funded schools,Total,13178,43717,23638,2418,43756,29081,8349,13186,1367,77,z,32,42027,4315392,43753,31825,9759,10478,1326,79,z,29,42299,4399474,43754,30711,7316,11614,1310,78,z,27,42316,4361412,43718,32528,6498,8303,z,z,z,z,z,z,1577,535,295,z,334,50,96,43718,35526,8036,53,103,54,6,66,19,30,3,0,z,0,103,73,22,24,3,0,z,0,104,70,17,27,3,0,z,0,103,74,15,19,z,z,z,z,z,z,4,1,1,z,1,0,0,81,18,0,0
201516,Academic year,National,E92000001,England,Final,Month of birth,January,State-funded schools,Boys,10919,24396,12407,1207,24429,15387,4052,7956,994,58,z,24,23171,2365828,24429,16731,4703,6654,949,60,z,26,23381,2412883,24429,17256,4567,6210,871,59,z,24,23459,2425933,24397,16832,2781,5449,z,z,z,z,z,z,1120,412,239,z,245,38,62,24397,19427,4863,40,67,51,5,63,17,33,4,0,z,0,102,68,19,27,4,0,z,0,103,71,19,25,4,0,z,0,103,69,11,22,z,z,z,z,z,z,5,2,1,z,1,0,0,80,20,0,0
201516,Academic year,National,E92000001,England,Final,Month of birth,January,State-funded schools,Girls,10759,23499,13741,1607,23519,16648,5342,6306,512,31,z,12,22865,2370415,23519,18452,6604,4523,488,35,z,11,22975,2418347,23518,16617,3781,6343,488,47,z,12,22953,2364611,23500,19136,4784,3359,z,z,z,z,z,z,547,163,101,z,130,15,49,23500,19656,3767,21,56,58,7,71,23,27,2,0,z,0,104,78,28,19,2,0,z,0,105,71,16,27,2,0,z,0,103,81,20,14,z,z,z,z,z,z,2,1,0,z,1,0,0,84,16,0,0
201516,Academic year,National,E92000001,England,Final,Month of birth,January,State-funded schools,Total,13499,47895,26148,2814,47948,32035,9394,14262,1506,89,z,36,46036,4736243,47948,35183,11307,11177,1437,95,z,37,46356,4831230,47947,33873,8348,12553,1359,106,z,36,46412,4790544,47897,35968,7565,8808,z,z,z,z,z,z,1667,575,340,z,375,53,111,47897,39083,8630,61,123,55,6,67,20,30,3,0,z,0,103,73,24,23,3,0,z,0,104,71,17,26,3,0,z,0,103,75,16,18,z,z,z,z,z,z,3,1,1,z,1,0,0,82,18,0,0
201516,Academic year,National,E92000001,England,Final,Month of birth,July,State-funded schools,Boys,11185,25952,11431,824,25989,14982,3363,9621,1290,71,z,23,24387,2460170,25988,16457,4066,8222,1228,57,z,20,24676,2521399,25988,17059,3889,7667,1162,77,z,19,24719,2533456,25953,16226,2080,6963,z,z,z,z,z,z,1509,560,286,z,304,28,77,25952,19370,6455,32,95,44,3,58,13,37,5,0,z,0,101,63,16,32,5,0,z,0,102,66,15,30,4,0,z,0,102,63,8,27,z,z,z,z,z,z,6,2,1,z,1,0,0,75,25,0,0
201516,Academic year,National,E92000001,England,Final,Month of birth,July,State-funded schools,Girls,10981,25052,13012,1044,25075,16414,4394,7926,681,39,z,9,24209,2477527,25075,18545,5607,5827,655,32,z,7,24370,2536521,25074,16481,2926,7869,669,42,z,7,24343,2482626,25052,19224,3533,4440,z,z,z,z,z,z,807,240,126,z,154,15,46,25053,19921,5066,19,47,52,4,65,18,32,3,0,z,0,102,74,22,23,3,0,z,0,104,66,12,31,3,0,z,0,102,77,14,18,z,z,z,z,z,z,3,1,1,z,1,0,0,80,20,0,0
201516,Academic year,National,E92000001,England,Final,Month of birth,July,State-funded schools,Total,13638,51004,24443,1868,51064,31396,7757,17547,1971,110,z,32,48596,4937697,51063,35002,9673,14049,1883,89,z,27,49046,5057920,51062,33540,6815,15536,1831,119,z,26,49062,5016082,51005,35450,5613,11403,z,z,z,z,z,z,2316,800,412,z,458,43,123,51005,39291,11521,51,142,48,4,61,15,34,4,0,z,0,102,69,19,28,4,0,z,0,103,66,13,30,4,0,z,0,102,70,11,22,z,z,z,z,z,z,5,2,1,z,1,0,0,77,23,0,0
201516,Academic year,National,E92000001,England,Final,Month of birth,June,State-funded schools,Boys,11083,25026,11453,874,25050,14627,3313,9168,1171,55,z,23,23575,2383136,25049,16149,4073,7692,1119,56,z,23,23833,2440059,25050,16824,4023,7082,1056,60,z,21,23897,2454247,25026,15919,2128,6644,z,z,z,z,z,z,1312,486,304,z,266,29,66,25026,18972,5960,34,60,46,3,58,13,37,5,0,z,0,101,64,16,31,4,0,z,0,102,67,16,28,4,0,z,0,103,64,9,27,z,z,z,z,z,z,5,2,1,z,1,0,0,76,24,0,0
201516,Academic year,National,E92000001,England,Final,Month of birth,June,State-funded schools,Girls,10735,24056,12798,1119,24076,15963,4480,7440,616,42,z,10,23281,2388554,24075,17991,5614,5438,585,43,z,10,23427,2442996,24074,16041,2949,7351,610,54,z,12,23383,2388472,24057,18674,3647,4089,z,z,z,z,z,z,726,221,144,z,128,18,57,24058,19346,4634,20,58,53,5,66,19,31,3,0,z,0,103,75,23,23,2,0,z,0,104,67,12,31,3,0,z,0,102,78,15,17,z,z,z,z,z,z,3,1,1,z,1,0,0,80,19,0,0
201516,Academic year,National,E92000001,England,Final,Month of birth,June,State-funded schools,Total,13502,49082,24251,1993,49126,30590,7793,16608,1787,97,z,33,46856,4771690,49124,34140,9687,13130,1704,99,z,33,47260,4883055,49124,32865,6972,14433,1666,114,z,33,47280,4842719,49083,34593,5775,10733,z,z,z,z,z,z,2038,707,448,z,394,47,123,49084,38318,10594,54,118,49,4,62,16,34,4,0,z,0,102,69,20,27,3,0,z,0,103,67,14,29,3,0,z,0,102,70,12,22,z,z,z,z,z,z,4,1,1,z,1,0,0,78,22,0,0
201516,Academic year,National,E92000001,England,Final,Month of birth,March,State-funded schools,Boys,10981,24824,12199,1095,24847,15295,3806,8469,1006,53,z,17,23591,2399183,24847,16728,4485,7069,967,57,z,16,23793,2449545,24847,17348,4363,6473,939,67,z,13,23816,2457804,24824,16772,2549,5843,z,z,z,z,z,z,1173,449,250,z,255,24,58,24822,19540,5188,25,69,49,4,62,15,34,4,0,z,0,102,67,18,28,4,0,z,0,103,70,18,26,4,0,z,0,103,68,10,24,z,z,z,z,z,z,5,2,1,z,1,0,0,79,21,0,0
201516,Academic year,National,E92000001,England,Final,Month of birth,March,State-funded schools,Girls,10760,23677,13268,1366,23702,16330,4926,6741,573,36,z,13,22993,2372637,23701,18240,6195,4854,538,47,z,12,23093,2421661,23700,16229,3431,6872,539,40,z,12,23095,2370328,23677,18989,4274,3584,z,z,z,z,z,z,572,217,132,z,123,20,40,23677,19534,4077,24,42,56,6,69,21,28,2,0,z,0,103,77,26,20,2,0,z,0,105,68,14,29,2,0,z,0,103,80,18,15,z,z,z,z,z,z,2,1,1,z,1,0,0,83,17,0,0
201516,Academic year,National,E92000001,England,Final,Month of birth,March,State-funded schools,Total,13515,48501,25467,2461,48549,31625,8732,15210,1579,89,z,30,46584,4771820,48548,34968,10680,11923,1505,104,z,28,46886,4871206,48547,33577,7794,13345,1478,107,z,25,46911,4828132,48501,35761,6823,9427,z,z,z,z,z,z,1745,666,382,z,378,44,98,48499,39074,9265,49,111,53,5,65,18,31,3,0,z,0,102,72,22,25,3,0,z,0,104,69,16,27,3,0,z,0,103,74,14,19,z,z,z,z,z,z,4,1,1,z,1,0,0,81,19,0,0
201516,Academic year,National,E92000001,England,Final,Month of birth,May,State-funded schools,Boys,10982,24736,11660,975,24770,14840,3635,8801,1051,53,z,18,23463,2378230,24770,16311,4228,7364,1012,56,z,18,23672,2430076,24770,17021,4203,6718,946,59,z,17,23730,2443083,24736,16114,2340,6269,z,z,z,z,z,z,1272,472,263,z,262,24,60,24737,19073,5569,26,69,47,4,60,15,36,4,0,z,0,101,66,17,30,4,0,z,0,103,69,17,27,4,0,z,0,103,65,9,25,z,z,z,z,z,z,5,2,1,z,1,0,0,77,23,0,0
201516,Academic year,National,E92000001,England,Final,Month of birth,May,State-funded schools,Girls,10801,23987,12926,1190,24007,16094,4556,7273,577,48,z,9,23261,2389480,24007,18185,5723,5193,568,40,z,8,23376,2442276,24007,16180,3073,7171,595,46,z,9,23343,2387622,23987,18842,3821,3969,z,z,z,z,z,z,649,203,106,z,143,12,63,23987,19565,4343,15,64,54,5,67,19,30,2,0,z,0,103,76,24,22,2,0,z,0,104,67,13,30,2,0,z,0,102,79,16,17,z,z,z,z,z,z,3,1,0,z,1,0,0,82,18,0,0
201516,Academic year,National,E92000001,England,Final,Month of birth,May,State-funded schools,Total,13491,48723,24586,2165,48777,30934,8191,16074,1628,101,z,27,46724,4767710,48777,34496,9951,12557,1580,96,z,26,47048,4872352,48777,33201,7276,13889,1541,105,z,26,47073,4830705,48723,34956,6161,10238,z,z,z,z,z,z,1921,675,369,z,405,36,123,48724,38638,9912,41,133,50,4,63,17,33,3,0,z,0,102,71,20,26,3,0,z,0,104,68,15,28,3,0,z,0,103,72,13,21,z,z,z,z,z,z,4,1,1,z,1,0,0,79,20,0,0
201516,Academic year,National,E92000001,England,Final,Month of birth,November,State-funded schools,Boys,11034,24800,13543,1420,24822,16400,4520,7454,867,58,z,33,23712,2432581,24822,17544,5183,6328,838,70,z,31,23868,2473720,24820,18195,5102,5710,792,86,z,27,23898,2483246,24801,17828,3249,5064,z,z,z,z,z,z,1031,342,213,z,238,33,52,24800,20271,4434,35,60,55,6,66,18,30,3,0,z,0,103,71,21,25,3,0,z,0,104,73,21,23,3,0,z,0,104,72,13,20,z,z,z,z,z,z,4,1,1,z,1,0,0,82,18,0,0
201516,Academic year,National,E92000001,England,Final,Month of birth,November,State-funded schools,Girls,10623,23269,14274,1807,23286,17100,5784,5698,429,36,z,14,22724,2368128,23284,18795,6892,4020,407,38,z,14,22813,2409651,23285,16890,3997,5906,420,46,z,16,22790,2354824,23269,19502,5180,2877,z,z,z,z,z,z,505,146,78,z,102,22,37,23270,19997,3209,25,39,61,8,73,25,24,2,0,z,0,104,81,30,17,2,0,z,0,106,73,17,25,2,0,z,0,103,84,22,12,z,z,z,z,z,z,2,1,0,z,0,0,0,86,14,0,0
201516,Academic year,National,E92000001,England,Final,Month of birth,November,State-funded schools,Total,13439,48069,27817,3227,48108,33500,10304,13152,1296,94,z,47,46436,4800709,48106,36339,12075,10348,1245,108,z,45,46681,4883371,48105,35085,9099,11616,1212,132,z,43,46688,4838070,48070,37330,8429,7941,z,z,z,z,z,z,1536,488,291,z,340,55,89,48070,40268,7643,60,99,58,7,70,21,27,3,0,z,0,103,76,25,22,3,0,z,0,105,73,19,24,3,0,z,0,104,78,18,17,z,z,z,z,z,z,3,1,1,z,1,0,0,84,16,0,0
201516,Academic year,National,E92000001,England,Final,Month of birth,October,State-funded schools,Boys,11138,25827,14297,1647,25855,17299,5047,7559,916,53,z,23,24718,2543615,25854,18474,5681,6403,882,70,z,20,24874,2582834,25855,19116,5682,5806,830,78,z,21,24919,2595186,25827,18793,3590,5116,z,z,z,z,z,z,1011,353,221,z,231,24,78,25827,21332,4390,26,79,55,6,67,20,29,4,0,z,0,103,71,22,25,3,0,z,0,104,74,22,22,3,0,z,0,104,73,14,20,z,z,z,z,z,z,4,1,1,z,1,0,0,83,17,0,0
201516,Academic year,National,E92000001,England,Final,Month of birth,October,State-funded schools,Girls,10888,24731,15688,2107,24752,18490,6595,5710,504,24,z,9,24134,2524583,24752,20202,7825,4012,479,34,z,8,24213,2566223,24751,18505,4538,5713,464,44,z,10,24209,2511167,24731,20936,5953,2914,z,z,z,z,z,z,454,130,105,z,130,15,47,24730,21459,3203,15,53,63,9,75,27,23,2,0,z,0,105,82,32,16,2,0,z,0,106,75,18,23,2,0,z,0,104,85,24,12,z,z,z,z,z,z,2,1,0,z,1,0,0,87,13,0,0
201516,Academic year,National,E92000001,England,Final,Month of birth,October,State-funded schools,Total,13494,50558,29985,3754,50607,35789,11642,13269,1420,77,z,32,48852,5068198,50606,38676,13506,10415,1361,104,z,28,49087,5149057,50606,37621,10220,11519,1294,122,z,31,49128,5106353,50558,39729,9543,8030,z,z,z,z,z,z,1465,483,326,z,361,39,125,50557,42791,7593,41,132,59,7,71,23,26,3,0,z,0,104,76,27,21,3,0,z,0,105,74,20,23,3,0,z,0,104,79,19,16,z,z,z,z,z,z,3,1,1,z,1,0,0,85,15,0,0
201516,Academic year,National,E92000001,England,Final,Month of birth,September,State-funded schools,Boys,11228,25793,14622,1748,25817,17588,5329,7281,864,51,z,21,24753,2552977,25816,18618,5810,6262,842,57,z,24,24874,2586843,25815,19262,5827,5654,796,71,z,21,24911,2598367,25793,19015,3812,4995,z,z,z,z,z,z,930,346,179,z,240,27,61,25793,21447,4236,30,80,57,7,68,21,28,3,0,z,0,103,72,23,24,3,0,z,0,104,75,23,22,3,0,z,0,104,74,15,19,z,z,z,z,z,z,4,1,1,z,1,0,0,83,16,0,0
201516,Academic year,National,E92000001,England,Final,Month of birth,September,State-funded schools,Girls,10915,24785,15934,2259,24809,18791,6737,5507,444,41,z,10,24244,2540244,24809,20429,8067,3894,427,34,z,9,24321,2581546,24809,18611,4798,5706,423,42,z,11,24307,2525473,24785,21151,6168,2784,z,z,z,z,z,z,452,141,75,z,118,22,42,24785,21639,3076,24,46,64,9,76,27,22,2,0,z,0,105,82,33,16,2,0,z,0,106,75,19,23,2,0,z,0,104,85,25,11,z,z,z,z,z,z,2,1,0,z,0,0,0,87,12,0,0
201516,Academic year,National,E92000001,England,Final,Month of birth,September,State-funded schools,Total,13580,50578,30556,4007,50626,36379,12066,12788,1308,92,z,31,48997,5093221,50625,39047,13877,10156,1269,91,z,33,49195,5168389,50624,37873,10625,11360,1219,113,z,32,49218,5123840,50578,40166,9980,7779,z,z,z,z,z,z,1382,487,254,z,358,49,103,50578,43086,7312,54,126,60,8,72,24,25,3,0,z,0,104,77,27,20,3,0,z,0,105,75,21,22,2,0,z,0,104,79,20,15,z,z,z,z,z,z,3,1,1,z,1,0,0,85,14,0,0
201516,Academic year,National,E92000001,England,Final,SEN primary need,Autistic Spectrum Disorder,State-funded schools,Boys,4134,6562,1442,110,6606,2351,610,2101,2059,44,z,50,4355,433288,6606,2505,636,1957,2052,45,z,46,4458,448702,6606,2417,537,2068,2030,49,z,41,4476,446761,6562,2220,278,1774,z,z,z,z,z,z,775,501,459,z,755,24,54,6559,2921,3519,25,94,22,2,36,9,32,31,1,z,1,99,38,10,30,31,1,z,1,101,37,8,31,31,1,z,1,100,34,4,27,z,z,z,z,z,z,12,8,7,z,12,0,1,45,54,0,1
201516,Academic year,National,E92000001,England,Final,SEN primary need,Autistic Spectrum Disorder,State-funded schools,Girls,1080,1240,306,33,1254,482,146,362,391,10,z,9,822,82696,1254,542,159,297,393,12,z,9,839,85673,1253,413,74,410,405,16,z,9,817,80831,1240,514,106,286,z,z,z,z,z,z,111,75,72,z,167,7,8,1241,516,697,8,20,25,3,38,12,29,31,1,z,1,101,43,13,24,31,1,z,1,102,33,6,33,32,1,z,1,99,41,9,23,z,z,z,z,z,z,9,6,6,z,13,1,1,42,56,1,2
201516,Academic year,National,E92000001,England,Final,SEN primary need,Autistic Spectrum Disorder,State-funded schools,Total,4634,7802,1748,143,7860,2833,756,2463,2450,54,z,59,5177,515984,7860,3047,795,2254,2445,57,z,55,5297,534375,7859,2830,611,2478,2435,65,z,50,5293,527592,7802,2734,384,2060,z,z,z,z,z,z,886,576,531,z,922,31,62,7800,3437,4216,33,114,22,2,36,10,31,31,1,z,1,100,39,10,29,31,1,z,1,101,36,8,32,31,1,z,1,100,35,5,26,z,z,z,z,z,z,11,7,7,z,12,0,1,44,54,0,1
201516,Academic year,National,E92000001,England,Final,SEN primary need,Hearing Impairment,State-funded schools,Boys,715,808,262,23,809,370,82,340,96,2,z,0,703,69659,809,437,108,280,89,2,z,0,717,72575,809,457,87,278,71,2,z,0,732,74042,808,407,58,253,z,z,z,z,z,z,67,35,22,z,22,0,2,808,520,287,0,1,32,3,46,10,42,12,0,z,0,99,54,13,35,11,0,z,0,101,56,11,34,9,0,z,0,101,50,7,31,z,z,z,z,z,z,8,4,3,z,3,0,0,64,36,0,0
201516,Academic year,National,E92000001,England,Final,SEN primary need,Hearing Impairment,State-funded schools,Girls,683,758,261,16,760,357,88,328,73,2,z,0,679,67382,760,446,117,241,71,2,z,0,687,69872,760,371,51,312,73,4,z,0,683,67988,758,438,68,203,z,z,z,z,z,z,59,25,22,z,8,0,3,758,454,300,0,4,34,2,47,12,43,10,0,z,0,99,59,15,32,9,0,z,0,102,49,7,41,10,1,z,0,100,58,9,27,z,z,z,z,z,z,8,3,3,z,1,0,0,60,40,0,1
201516,Academic year,National,E92000001,England,Final,SEN primary need,Hearing Impairment,State-funded schools,Total,1302,1566,523,39,1569,727,170,668,169,4,z,0,1382,137041,1569,883,225,521,160,4,z,0,1404,142447,1569,828,138,590,144,6,z,0,1415,142030,1566,845,126,456,z,z,z,z,z,z,126,60,44,z,30,0,5,1566,974,587,0,5,33,2,46,11,43,11,0,z,0,99,56,14,33,10,0,z,0,101,53,9,38,9,0,z,0,100,54,8,29,z,z,z,z,z,z,8,4,3,z,2,0,0,62,37,0,0
201516,Academic year,National,E92000001,England,Final,SEN primary need,Moderate Learning Difficulty,State-funded schools,Boys,7954,18657,1336,13,18699,3975,353,12044,2577,77,z,17,15432,1446058,18698,3328,154,12853,2419,73,z,17,16172,1525700,18697,5102,238,11137,2329,102,z,17,16220,1553023,18658,3272,49,9595,z,z,z,z,z,z,3281,1373,694,z,349,24,70,18660,6707,11837,29,87,7,0,21,2,64,14,0,z,0,94,18,1,69,13,0,z,0,94,27,1,60,12,1,z,0,96,18,0,51,z,z,z,z,z,z,18,7,4,z,2,0,0,36,63,0,0
201516,Academic year,National,E92000001,England,Final,SEN primary need,Moderate Learning Difficulty,State-funded schools,Girls,6449,12640,873,1,12667,2492,226,8597,1522,47,z,5,10744,1002377,12667,2710,128,8445,1457,41,z,6,11149,1059430,12666,2500,78,8555,1552,51,z,4,11030,1039185,12641,3228,41,6230,z,z,z,z,z,z,1865,684,388,z,181,17,48,12641,3881,8682,17,61,7,0,20,2,68,12,0,z,0,93,21,1,67,12,0,z,0,95,20,1,68,12,0,z,0,94,26,0,49,z,z,z,z,z,z,15,5,3,z,1,0,0,31,69,0,0
